Timestamp,FPS,CPU (%),RAM (MB),GPU (%),Processed Frames,Total Frames
18:07:23,31.21,32.9,570.8,0.0,132,1060
18:07:24,31.22,31.5,570.8,0.0,133,1070
18:07:24,31.19,31.3,570.8,0.0,135,1080
18:07:24,31.21,45.0,570.8,0.0,136,1090
18:07:25,31.21,14.0,570.8,0.0,137,1100
18:07:25,31.21,32.5,570.8,0.0,138,1110
18:07:25,31.20,29.0,570.8,0.0,140,1120
18:07:26,31.21,14.1,570.8,0.0,141,1130
18:07:26,31.22,51.2,570.8,0.0,142,1140
18:07:26,31.22,29.5,570.8,0.0,143,1150
18:07:27,31.21,33.0,570.8,0.0,145,1160
18:07:27,31.22,15.0,570.8,0.0,146,1170
18:07:27,31.22,47.4,570.8,0.0,147,1180
18:07:28,31.22,5.3,569.8,0.0,148,1190
18:07:28,31.21,29.2,569.8,0.0,150,1200
18:07:28,31.21,14.3,569.8,0.0,151,1210
18:07:29,31.22,41.9,569.8,0.0,152,1220
18:07:29,31.23,2.8,569.8,0.0,153,1230
18:07:29,31.20,29.9,569.8,0.0,155,1240
18:07:30,31.20,46.5,569.8,0.0,156,1250
18:07:30,31.20,49.1,569.8,0.0,157,1260
18:07:30,31.20,33.5,569.8,0.0,158,1270
18:07:31,31.17,33.6,569.8,0.0,160,1280
18:07:31,31.18,47.6,569.8,0.0,161,1290
18:07:31,31.18,14.7,569.8,0.0,162,1300
18:07:31,31.18,25.9,569.8,0.0,163,1310
18:07:32,31.17,30.7,569.8,0.0,165,1320
18:07:32,31.19,29.6,569.8,0.0,166,1330
18:07:32,31.19,28.9,569.9,0.0,167,1340
18:07:33,31.19,36.9,569.9,0.0,168,1350
18:07:33,31.17,6.2,569.9,0.0,170,1360
18:07:33,31.19,30.6,569.9,0.0,171,1370
18:07:34,31.19,31.6,569.9,0.0,172,1380
18:07:34,31.19,2.8,569.9,0.0,173,1390
18:07:34,31.17,27.6,569.9,0.0,175,1400
18:07:35,31.18,12.5,569.9,0.0,176,1410
18:07:35,31.19,19.7,569.9,0.0,177,1420
18:07:35,31.18,31.3,569.9,0.0,178,1430
18:07:36,31.16,29.5,569.9,0.0,180,1440
18:07:36,31.17,14.3,569.9,0.0,181,1450
18:07:36,31.18,51.0,569.8,0.0,182,1460
18:07:37,31.17,31.6,569.8,0.0,183,1470
18:07:37,31.15,0.8,569.8,0.0,185,1480
18:07:37,31.17,35.8,569.8,0.0,186,1490
18:07:38,31.17,31.9,569.8,0.0,187,1500
18:07:38,31.17,29.0,569.8,0.0,188,1510
18:07:38,31.16,2.6,569.8,0.0,190,1520
18:07:39,31.18,49.3,569.8,0.0,191,1530
18:07:39,31.17,49.7,569.8,0.0,192,1540
18:07:39,31.17,1.6,569.8,0.0,193,1550
18:07:40,31.16,28.8,569.8,0.0,195,1560
18:07:40,31.18,57.0,569.8,0.0,196,1570
18:07:40,31.17,44.2,569.8,0.0,197,1580
18:07:40,31.18,33.5,569.8,0.0,198,1590
18:07:41,31.17,30.7,569.9,0.0,200,1600
18:07:41,31.17,12.5,569.9,0.0,201,1610
18:07:41,31.18,47.7,569.9,0.0,202,1620
18:07:42,31.18,1.2,569.9,0.0,203,1630
18:07:42,31.16,26.0,569.9,0.0,205,1640
18:07:42,31.16,46.3,569.9,0.0,206,1650
18:07:43,31.16,48.5,570.8,0.0,207,1660
18:07:43,31.16,2.2,570.8,0.0,208,1670
18:07:43,31.14,29.4,570.8,0.0,210,1680
18:07:44,31.16,50.0,570.8,0.0,211,1690
18:07:44,31.17,18.7,570.8,0.0,212,1700
18:07:44,31.16,33.0,570.8,0.0,213,1710
18:07:45,31.15,29.8,570.8,0.0,215,1720
18:07:45,31.16,15.3,570.8,0.0,216,1730
18:07:45,31.15,49.7,570.8,0.0,217,1740
18:07:46,31.16,0.3,570.8,0.0,218,1750
18:07:46,31.14,32.5,570.8,0.0,220,1760
